the_geom,uid,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,commboard,nta,council,schooldist,policeprct,censtract,factype,the_geom_webmercator,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,proptype,latitude,longitude,xcoord,ycoord,datasource,facsubgrp
0101000020E610000020346FA9517F52C001AF9EDEE45C4440,2fd76279e619a3b67948866c22423538,AUSTRALIAN ABORIGINAL THEATRE INITIATIVE,60,2 AVENUE,60 2ND AVENUE,NEW YORK,10003,Manhattan,1,1006165,1004450004,103,MN22,02,009,01,003800,THEATER,0101000020110F00007AE0E3726A6B5FC1B23097D670F75241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Australian Aboriginal Theatre Initiative,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7257345461676,-73.9893592439626,987199.338713979,203681.394360203,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000005A492BBEA17D52C0A0C552245F5B4440,76d35394c29e1afc21fe03aa315e58fa,"AVANT MEDIA PERFORMANCE, INC.",113,SOUTH 2 STREET,113 SOUTH 2ND STREET,BROOKLYN,11249,Brooklyn,3,3389057,3024057501,301,BK73,34,090,14,055100,"MULTI-DISCIPLINE, PERFORMING",0101000020110F0000CA2A78CA8C685FC1439BA71DBCF55241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Avant Media Performance, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.713841,-73.962997,994508.092024207,199350.198009637,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000ABA609CC737A52C08DC3500DB3604440,0db46a14e7f3155212ab579964a9d298,AYAZAMANA CULTURAL CENTER,32-22,48 STREET,32-22 48 STREET,ASTORIA,11103,Queens,4,4013136,4007230047,401,QN70,26,114,30,016100,"MULTI-DISCIPLINE, PERFORMING",0101000020110F00001650D53826635FC1B98715D5B4FB5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Ayazamana Cultural Center,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7554642338137,-73.9133176893471,1008265.34265323,214524.566079329,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000FD9E8BDA757B52C0EE8D3D4A42574440,02c456548ead02ada6e615db13f14378,BAILEY'S CAFE,324,MALCOLM X BOULEVARD,324 MALCOLM X BOULEVARD,BROOKLYN,11233,Brooklyn,3,3047513,3016810047,303,BK61,36,081,16,029700,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F0000417DA68EDC645FC1D22A89B220F15241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Bailey's Cafe,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6817105103072,-73.9290682185637,1003923.41660919,187649.906902248,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000004C9626AAAA7252C08DF2CB7D14574440,e5afc28115ceed5ea630ca4d1ede6397,BAISLEY PARK,117-11,SUTPHIN BOULEVARD,117-11 SUTPHIN BOULEVARD,JAMAICA,11436,Queens,4,4264849,4122040099,412,QN76,28,113,27,028800,PUBLIC LIBRARY,0101000020110F000059B1A4AFEC555FC1E002F767EDF05241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Queens Public Library,,Public,Queens Public Library,QPL,City,,,,40.6803128476941,-73.791666543658,1042033.87746117,187201.446841165,qpl_libraries,PUBLIC LIBRARIES
0101000020E6100000958553FC4F7B52C030EE354586544440,96d5acde2b5abd91bff78c0014b9a4cb,BALANCE DANCE THEATRE,181,EAST 91 STREET,181 EAST 91ST STREET,BROOKLYN,11212,Brooklyn,3,3099867,3046100055,317,BK96,41,067,18,088200,"MULTI-DISCIPLINE, PERFORMING",0101000020110F0000362B0B3C9C645FC1E20E45D710EE5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Balance Dance Theatre,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.660347606023,-73.9267569366114,1004570.97410989,179867.323714158,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000033A7BC30D7F52C007201F13FA5F4440,f0eb4aa4f99de855f80a29406b3457f7,BALINESE AMERICAN DANCE THEATRE,23,WEST 35 STREET,23 WEST 35TH STREET,NEW YORK,10001,Manhattan,1,1015894,1008370028,105,MN17,04,014,02,008400,DANCE,0101000020110F00009CCFE41DF76A5FC10FC98C72E5FA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Balinese American Dance Theatre,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7498191740015,-73.9852150634179,988346.51590927,212456.351608617,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000006344218CD17E52C035756FC183634440,fc1d23a555f9e191668cdb2066de027b,"BALLET AMBASSADORS, INC.",160,WEST 71 STREET,160 WEST 71ST STREET,NEW YORK,10023,Manhattan,1,1029778,1011420064,107,MN14,06,020,03,015700,DANCE,0101000020110F0000E6425ED5906A5FC15CE8FC01DDFE5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Ballet Ambassadors, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7774583620289,-73.9815397572398,989362.724161346,222526.411296076,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000003B7955BD3F7E52C0D10CB8CA0C654440,96695ade7a61695eebf169f056c795c5,"BALLET HISPANICO OF NEW YORK, INC.",167,WEST 89 STREET,167 WEST 89 STREET,NEW YORK,10024,Manhattan,1,1081050,1012200107,107,MN12,06,024,03,017300,DANCE,0101000020110F000097870C2A99695FC131BB0EDC95005341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Ballet Hispanico of New York, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.789452876919,-73.9726403555587,991826.125583895,226897.065612498,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000A37895B54D7F52C0C3D7D7BAD4624440,fba6e0c2403ab21a9acf75610bd95ebc,"BALLET NEXT, INC.",243,WEST 60 STREET,243 WEST 60TH STREET,NEW YORK,10023,Manhattan,1,1030315,1011527502,107,MN14,06,020,03,014700,DANCE,0101000020110F0000270429BC636B5FC13C36ECB618FE5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Ballet Next, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.772117,-73.989118,987264.10594162,220580.022425466,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000538EF9F3F57C52C05658F4D37D624440,ad90c69f7c5a27faec03e0bd97cb09ce,BALLET ORCHESTRA OF NEW YORK CITY,438,EAST 76 STREET,438 EAST 76TH STREET,NEW YORK,10021,Manhattan,1,1045938,1014700030,108,MN31,05,019,02,013200,MUSIC,0101000020110F0000C0BB14FD68675FC16AB34D42B7FD5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Ballet Orchestra of New York City,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7694649642078,-73.9525117814131,997403.851797187,219617.175672292,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000884CF910547F52C0C6F99B50885E4440,3ca3b519d80d5abc5f11a77f11e378f7,"BALLET TECH FOUNDATION, INC.",890,BROADWAY,890 BROADWAY,NEW YORK,10003,Manhattan,1,1016163,1008487502,105,MN13,02,013,02,005200,DANCE,0101000020110F0000F02072886E6B5FC17207E8F246F95241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Ballet Tech Foundation, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.738535,-73.989506,987158.103094485,208344.995393454,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000884CF910547F52C0C6F99B50885E4440,3420db2060f11fba5b61c85ef825be27,"BALLET THEATRE FOUNDATION, INC.",890,BROADWAY,890 BROADWAY,NEW YORK,10003,Manhattan,1,1016163,1008487502,105,MN13,02,013,02,005200,DANCE,0101000020110F0000F02072886E6B5FC17207E8F246F95241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Ballet Theatre Foundation, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.738535,-73.989506,987158.103094485,208344.995393454,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000003773DA89F57D52C0D1CE8CE118664440,a38ac17b11fc28e1e901640557835d93,BALLETCOLLECTIVE INC.,850,AMSTERDAM AVENUE,850 AMSTERDAM AVE,NEW YORK,10025,Manhattan,1,1056510,1018730031,107,MN12,07,024,03,018700,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F0000375050201B695FC1065FFF9BC2015341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,BalletCollective Inc.,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7976343095339,-73.9681114800741,993079.125777958,229878.268475537,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000A62897C62F7C52C0401878EE3D664440,002466fabc253e711e17d5a3a8b49b0b,BALLROOM BASIX USA INC.,178,EAST 117 STREET,178 E 117TH STREET,NEW YORK,10035,Manhattan,1,1088162,1016447501,111,MN34,08,025,04,018200,DANCE,0101000020110F0000238A525D18665FC1B45B2F2DEC015341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Ballroom Basix USA Inc.,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.798765,-73.940416,1000747.02360423,230294.22204512,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000C09672B17C8052C0DD584A06185E4440,07653389ab6d84fa3ab46b590de185f3,"BANG GROUP, INC.",131,PERRY STREET,131 PERRY STREET,NEW YORK,10014,Manhattan,1,1011864,1006330028,102,MN23,03,006,02,007500,DANCE,0101000020110F0000BC1B3062666D5FC1034B0316C9F85241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Bang Group, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7351081717513,-74.0076106661827,982140.819495226,207096.41122876,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000DD09F3095D7E52C096246157B6574440,931dcffc49f771b5e76c372a582e46f4,"BANG ON A CAN, INC.",80,HANSON PLACE,80 HANSON PLACE,BROOKLYN,11217,Brooklyn,3,3057479,3020030034,302,BK68,35,088,15,003500,MUSIC,0101000020110F00005E6099EECA695FC12D31F6ABA2F15241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Bang on a Can, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6852521156626,-73.9744286416457,991342.015823767,188933.286260145,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000005CF3A0C7657952C00AA446986C5F4440,1caf595918c4334f308bf2fdc0613172,"BANGLADESH INSTITUTE OF PERFORMING ARTS, INC.",40-25,68 STREET,40-25 68TH STREET,WOODSIDE,11377,Queens,4,4535463,4013000116,402,QN63,26,108,24,026300,FOLK ARTS,0101000020110F0000609611925B615FC166B64ED746FA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Bangladesh Institute of Performing Arts, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7455015511442,-73.8968371459754,1012835.55157677,210899.78986432,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000000E05CB374A7752C06EA752CBDD564440,edc12086e3d763b394f4543248f65cbc,BANGLADESHI AMERICAN COMMUNITY DEVELOPMENT AND YOUTH SERVICES,181,FORBELL STREET,181 FORBELL STREET,BROOKLYN,11208,Brooklyn,3,3094520,3042060015,305,BK83,37,075,19,118800,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F00007D4B0A12C75D5FC16B888426B0F05241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Bangladeshi American Community Development and Youth Services,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6786436227402,-73.8639049036612,1021998.63433195,186553.910078497,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000C7F3670A997852C067D2CAA0406F4440,06e1ed7482a87b8011ed8b01d9b5d389,BARDEKOVA ENSEMBLE,2965,MARION AVENUE,2965 MARION AVENUE,BRONX,10458,Bronx,2,2016732,2032920001,207,BX05,11,052,10,041500,MUSIC,0101000020110F0000288EEFCCFF5F5FC1D7011478090C5341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Bardekova Ensemble,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8691597929326,-73.8843408599051,1016238.67862877,255957.158402028,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000008A1EF818AC7F52C023A298BC015A4440,6a4f6369350fe78fcd6c1eb0fdb68988,"BARGEMUSIC, LTD.",,,FULTON FERRY LANDING,BROOKLYN,11201,Brooklyn,3,,3000250001,302,BK38,33,013,84,002100,MUSIC,0101000020110F00007D0C1A10046C5FC18614FFA434F45241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Bargemusic, Ltd.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.703178,-73.994879,985669.88743051,195463.220592836,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000FCB7CCDE917F52C0F3594A2575604440,602203fefe31f3bdfb02eac97a386e71,"BARROW GROUP, INC.",312,WEST 36 STREET,312 WEST 36TH STREET,NEW YORK,10018,Manhattan,1,1080495,1007590049,104,MN13,03,014,02,011100,THEATER,0101000020110F0000E9BE6883D76B5FC11FCEC66C6FFB5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Barrow Group, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7535750020069,-73.9932782172399,986112.32369131,213824.446818803,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000070E344B18E7352C0EBB0B121966F4440,6edc58c39312b7b98bd2ed02f40262b8,BARTOW-PELL LANDMARK FUND,895,SHORE ROAD,895 SHORE ROAD,BRONX,10464,Bronx,2,2097423,2056500001,228,BX99,13,045,11,050400,MUSEUM,0101000020110F0000B0F4A70370575FC1DC792680690C5341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Bartow-Pell Landmark Fund,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8717691533692,-73.8055842564333,1038018.81928756,256946.400879641,dcla_culturalinstitutions,MUSEUMS
0101000020E61000009A44BDE0D37F52C0959EE925C6604440,f6738eacf1dbcf330ed2f13703e0f898,"BARYSHNIKOV DANCE FOUNDATION, INC.",450,WEST 37 STREET,450 WEST 37TH STREET,NEW YORK,10018,Manhattan,1,1087066,1007347502,104,MN13,03,010,02,011100,"MULTI-DISCIPLINE, PERFORMING",0101000020110F0000B79342A2476C5FC1C09C203ECAFB5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Baryshnikov Dance Foundation, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.756047,-73.997307,984996.089507943,214725.015962698,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000008B0330E91E7C52C013474301D56A4440,428a39b11c6c7a89043e2c4e914c239a,"BATOTO YETU, INC.",12,SYLVAN TERRACE,12 SYLVAN TERRACE,NEW YORK,10032,Manhattan,1,1062558,1021090063,112,MN36,10,033,06,024301,DANCE,0101000020110F0000A774C7B7FB655FC100BDADDD12075341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Batoto Yetu, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8346253946785,-73.9393866509328,1001022.97890931,243359.645530678,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000FD0D92462A8052C0499BB316E55B4440,8d460944305a84fb0d7d1d4d669e644f,BATTERY DANCE CORPORATION,380,BROADWAY,380 BROADWAY,NEW YORK,10013,Manhattan,1,1002317,1001950001,101,MN24,01,005,02,003100,DANCE,0101000020110F00001E3E9F63DA6C5FC15B35A13452F65241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Battery Dance Corporation,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7179287316308,-74.002580301887,983534.724165479,200837.327213705,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000B3B3E89D0A8152C044C02154A95B4440,c001bc02856cd8f82ebc1dfedfecd009,BATTERY PARK CITY LIBRARY,175,NORTH END AVENUE,175 NORTH END AVENUE,NEW YORK,10282,Manhattan,1,1087518,1000167516,101,MN25,01,001,02,031703,PUBLIC LIBRARY,0101000020110F0000BC978774576E5FC1EB38053E0FF65241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,New York Public Library,NYPL,Non-public,New York Public Library,NYPL,City,,,,40.716105,-74.016273,979738.899130483,200173.294544935,nypl_libraries,PUBLIC LIBRARIES
0101000020E6100000E9BABFD4E38152C074FF61721A514440,3a576681ed017e57042159ec727a3e71,BAY RIDGE LIBRARY,7223,RIDGE BOULEVARD,7223 RIDGE BOULEVARD,BROOKLYN,11209,Brooklyn,3,3147279,3059070001,310,BK31,43,068,20,006600,PUBLIC LIBRARY,0101000020110F000004CC576AC86F5FC173D1A07A3CEA5241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Brooklyn Public Library,BPL,Public,Brooklyn Public Library,BPL,City,,,,40.6336195925241,-74.0295307037701,976053.549189477,170122.461571986,bpl_libraries,PUBLIC LIBRARIES
0101000020E6100000AB92BC59017552C081CA2539646F4440,af15625dc1e65c239e348359161d6586,BAYCHESTER LIBRARY,2049,ASCH LOOP NORTH,2049 ASCH LOOP NORTH,BRONX,10475,Bronx,2,2097466,2051410100,210,BX13,12,045,11,046201,PUBLIC LIBRARY,0101000020110F0000E542449DE5595FC1FEDC5072310C5341,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,New York Public Library,NYPL,Non-public,New York Public Library,NYPL,City,,,,40.8702460703398,-73.828207430032,1031763.11145073,256378.404287493,nypl_libraries,PUBLIC LIBRARIES
0101000020E61000004FCFAAD22C7152C032002ECC4B614440,1458a0f00baecd3b08b832b4b01ecf64,BAYSIDE,214-20,NORTHERN BOULEVARD,214-20 NORTHERN BOULEVARD,BAYSIDE,11361,Queens,4,4157389,4073330215,411,QN46,19,111,26,147100,PUBLIC LIBRARY,0101000020110F00004779E91664535FC10C74251860FC5241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Queens Public Library,,Public,Queens Public Library,QPL,City,,,,40.7601256584752,-73.7683607738556,1048421.11501563,216295.838947533,qpl_libraries,PUBLIC LIBRARIES
0101000020E6100000E9EA8BAA317852C032187F39745E4440,371216f05da9fd2bb6d10da327fe42ad,"BAYSIDE GLEE CLUB, INC.",51-17,REEDER STREET,51-17 REEDER STREET,ELMHURST,11373,Queens,4,4038776,4015490055,404,QN29,25,110,24,047300,MUSIC,0101000020110F00000B496835505F5FC1DAB6056E30F95241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Bayside Glee Club, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.737921893175,-73.8780313841231,1018050.31059282,208144.978444828,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000ED0C7AAAC67152C0BC968A3165654440,d462a41786c1bfc9a2997dbb70a28338,BAYSIDE HISTORICAL SOCIETY,208,TOTTEN AVENUE,208 TOTTEN AVENUE,BAYSIDE,11359,Queens,4,4539849,4059170001,407,QN47,19,109,25,099900,HUMANITIES,0101000020110F00001790466869545FC11A31E206F9005341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Bayside Historical Society,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7921506811813,-73.7777506057643,1045790.24833452,227956.854667452,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000ED0C7AAAC67152C0BC968A3165654440,9b563898eeb703a8c52a2e14ce0b7ffb,BAYSIDE HISTORICAL SOCIETY,208,TOTTEN AVENUE,208 TOTTEN AVENUE,BAYSIDE,11359,Queens,4,4539849,4059170001,407,QN47,19,109,25,099900,PUBLIC MUSEUMS AND SITES,0101000020110F00001790466869545FC11A31E206F9005341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Bayside Historical Society,Non-public,Non-public,NYC Department of Education,NYCDOE,City,,,,40.7921506811813,-73.7777506057643,1045790.24833452,227956.854667452,nysed_activeinstitutions,MUSEUMS
0101000020E6100000369EA793AD7652C003684045A06C4440,58048006882dd945ae2ab495ec399ec1,BCA DEVELOPMENT CORPORATION,1738,HONE AVENUE,1738 HONE AVENUE,BRONX,10461,Bronx,2,2044837,2041040001,211,BX37,13,049,11,025400,UNSPECIFIED DISCIPLINE,0101000020110F0000888CEBFFBC5C5FC1FAD1CB7416095341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,BCA Development Corporation,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8486410679325,-73.8543442856688,1024547.47024606,248493.780503775,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000FF561D88567E52C068A1CF73F7534440,6e09ee682d0ca5d0bb79608420806f92,"BCT BROOKLYN CHILDREN'S THEATRE, INC.",135,PROSPECT PARK SOUTHWEST,135 PROSPECT PARK SW,BROOKLYN,11218,Brooklyn,3,3121890,3052570045,307,BK40,39,072,15,017100,THEATER,0101000020110F000014DB02E1BF695FC16F430AF370ED5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"BCT Brooklyn Children's Theatre, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6559891475507,-73.9740314756891,991455.327276939,178271.988264201,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000003114A4F9707F52C00EA4E8E5F9574440,0529366d524151ee36688557e12f3517,"BEAM CENTER, INC.",47,BERGEN STREET,47 BERGEN STREET,BROOKLYN,11201,Brooklyn,3,3001236,3001930040,302,BK38,33,084,15,004300,"MULTI-DISCIPLINE, NON-PERFORM",0101000020110F00000C3F39A39F6B5FC19B632D56EEF15241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Beam Center, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6873137842123,-73.9912704565366,986670.995638275,189683.497607958,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000005F1F5DF0317D52C0D81712D445574440,13a893df8ea39d821a00d248b70eced0,BEDFORD LIBRARY,496,FRANKLIN AVENUE,496 FRANKLIN AVENUE,BROOKLYN,11238,Brooklyn,3,3057384,3019970032,303,BK69,35,079,13,022700,PUBLIC LIBRARY,0101000020110F000017F073E1CE675FC1D6CC03A924F15241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Brooklyn Public Library,BPL,Public,Brooklyn Public Library,BPL,City,,,,40.6818184936853,-73.9561730298424,996405.692233313,187684.323992204,bpl_libraries,PUBLIC LIBRARIES
0101000020E610000001E5D6EE847C52C072AF7F9107574440,a992f6871949e31d86941b969f6f9a90,BEDFORD STUYVESANT RESTORATION CORPORATION,1368,FULTON STREET,1368 FULTON STREET,BROOKLYN,11216,Brooklyn,3,3053786,3018620014,303,BK61,36,079,13,024700,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F000067303D03A9665FC133D1F2EEDEF05241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Bedford Stuyvesant Restoration Corporation,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.679918467852,-73.945613584383,999334.85183665,186993.731705415,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000007107F83EF87D52C0962BBC4391664440,fad028fc2e2f4aaed29ced20076dbb8f,"BEDLAM, INC.",2753,BROADWAY,2753 BROADWAY,NEW YORK,10025,Manhattan,1,1056629,1018770061,107,MN12,06,024,03,019100,THEATER,0101000020110F000086E5A3B91F695FC17B14C4AB49025341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Bedlam, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8013081234741,-73.968276731697,993032.887042969,231216.750542661,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000002A27818C727C52C08FBB4A035F684440,451a54c86e5d7f20cfe8b1203983dd15,"BEHIND THE BOOK, INC.",216,WEST 135 STREET,216 WEST 135TH STREET,NEW YORK,10030,Manhattan,1,1058844,1019400039,110,MN03,09,032,05,022800,LITERATURE,0101000020110F0000B8380EC989665FC19DACD2C94F045341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Behind the Book, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8153995623498,-73.9444915066967,999614.797670568,236354.039144717,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
